ID,Pret mp,Pret,Localitate,TURDA,CAMPIA TURZII,GILAU,GHERLA,DEJ,MUNTELE CACOVEI,FELEACU,MOCIU,AGHIRESU, HUEDIN,JUCU DE MIJLOC,JUC-HERGHELIE,CHINTENI,AGHIRESU-FABRICI,AGHIRESU2,AGHIRESU3,Cartier sursa,cartier trimmed,Cartier recodat,Objectid 1 (Recodat),Object ID (Una noua),Camere,Suprafata utila,Suprafata construita,Compartimentare,Decomandat,Nedecomandat,Semidecomandat,Etaj,Demisol,Parter,Etaj 1,Etaj 2,Etaj 3,Etaj 4,Etaj 5,Etaj 6,Etaj 7,Etaj 8,Etaj 9,Etaj 10,Etaj 11,Etaj 12,Etaj 13,Etaj 14,Etaj 15,Mansarda,Etaj 22,Total etaje bloc,Stadiul constructiei,Finalizat,In constructie,Proiect,Bai,Loc de parcare,Tipul incalzirii,Centrala,Termoficare,Confort,Confort 1,Confort 2,Confort 3,Lux,Data constructiei,Tip vanzator,Comision,Tip vanzator2,Agentie,Dezvoltator,BancŽŸ,Tip apartament,Electricitate,Canal,Apa,Gaz,Parchet,Termopan,Balcon,Mobilat,Internet,Interfon,Lift,Aer conditionat,Sistem alarma,Terasa,Dressing,Gradina,Debara,Piscina,Semineu,Sauna,Boxa,Jaluzele,Latitudine,Longitudine,Distanta fata de centru,DFDC,Post date intermediar,Data achizitie date,SIRINF,SIRSUP
4345,1318,29000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,1,22,22,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort II,0,1,0,0,1980,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7813772,23.5521019,0.038480932,3.8480932,13.04.2021,2021-04-19-11:40,54984,54975
4346,938,30000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Apahida,Apahida,INTRE LACURI,83,60,1,32,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7813773,23.6306058,0.043379244,4.3379244,29.03.2021,2021-03-29-20:43,54984,54975
3912,2143,105000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Semicentral,Semicentral,MARASTI,86,86,2,49,69,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,1900,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7778769,23.6135287,0.026014321,2.6014321,16.03.2021,2021-03-29-13:46,54984,54975
4348,2227,49000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,1,22,24,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7813957,23.6247577,0.037781165,3.7781165,04.03.2021,2021-03-29-08:54,54984,54975
4349,1760,88000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,2,50,60,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.7813957,23.6249733,0.037986417,3.7986417,19.03.2021,2021-03-29-09:45,54984,54975
4350,2106,109500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,2,52,62,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.7814080,23.6040605,0.019173641,1.9173641,17.03.2021,2021-03-29-13:46,54984,54975
4351,1608,104500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,3,65,70,Decomandat,1,0,0,Etaj 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Finalizat,1,0,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,1984,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,46.7814100,23.6338800,0.046551031,4.6551031,29.03.2021,2021-03-29-20:43,54984,54975
3913,2051,112800,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Semicentral,Semicentral,MARASTI,86,86,3,55,65,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Proiect,0,0,1,1,0,Termoficare,0,1,Confort I,1,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7778830,23.6068183,0.019748266,1.9748266,25.03.2021,2021-03-29-11:15,54984,54975
4353,1967,118000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Horea,Horea,GRUIA,85,85,3,60,0,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,1970,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814176,23.5875827,0.011681201,1.1681201,26.01.2021,2021-03-29-08:44,54984,54975
4354,1634,91500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,2,56,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Proprietar verificat,0,Proprietar,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814208,23.6187317,0.032108405,3.2108405,26.03.2021,2021-03-29-10:45,54984,54975
4355,1441,24500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,1,17,17,0,0,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,Termoficare,0,1,0,0,0,0,0,1990,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814264,23.5590639,0.031928182,3.1928182,05.03.2021,2021-03-29-13:55,54984,54975
4356,1962,56900,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,1,29,34,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Termoficare,0,1,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814265,23.6206973,0.033950158,3.3950158,28.03.2021,2021-03-29-09:14,54984,54975
4357,1915,136000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,3,71,71,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2018,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,46.7814269,23.6354585,0.048085345,4.8085345,09.03.2021,2021-03-29-13:55,54984,54975
4358,1700,132600,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,3,78,0,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,In constructie,0,1,0,1,1,0,0,0,0,0,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814449,23.6114537,0.025471431,2.5471431,17.03.2021,2021-03-29-13:40,54984,54975
4359,1442,75000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,2,52,62,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Centrala proprie,1,0,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7814510,23.6261590,0.039133626,3.9133626,29.03.2021,2021-03-29-08:44,54984,54975
4360,1316,77668,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,2,59,74,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2021,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,46.7814511,23.5666008,0.025070952,2.5070952,29.03.2021,2021-03-29-08:49,54984,54975
4361,1303,58630,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,1,45,54,0,0,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7814634,23.5599173,0.031148760,3.1148760,17.04.2021,2021-04-19-11:40,54984,54975
4362,2031,130000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Someseni,Someseni,INTRE LACURI,83,99,3,64,90,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,46.7814652,23.6323513,0.045086502,4.5086502,15.03.2021,2021-03-29-13:46,54984,54975
4363,1705,95500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CENTRU,0,CENTRU,101,101,3,56,0,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,1,0,0,0,0,Confort I,1,0,0,0,2020,Agentie,0,Agentie,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,46.7814880,23.5892980,0.011698605,1.1698605,19.03.2021,2021-03-29-13:24,54984,54975
4364,1825,87619,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CENTRU,0,CENTRU,101,101,2,48,0,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,1,0,0,0,0,Confort I,1,0,0,0,2020,Agentie,0,Agentie,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,46.7814890,23.5892950,0.011699476,1.1699476,19.03.2021,2021-03-29-13:24,54984,54975
4365,1884,84800,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CENTRU,0,CENTRU,101,101,2,45,0,Semidecomandat,0,0,1,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,1,0,0,0,0,Confort I,1,0,0,0,2020,Agentie,0,Agentie,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,46.7814890,23.5892950,0.011699476,1.1699476,09.04.2021,2021-04-10-14:03,54984,54975
4366,1417,85000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,2,60,0,Semidecomandat,0,0,1,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7814941,23.5532159,0.037456377,3.7456377,01.04.2021,2021-04-12-15:32,54984,54975
4367,1865,80190,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CENTRU,0,CENTRU,101,101,2,43,0,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,In constructie,0,1,0,1,0,0,0,0,Confort I,1,0,0,0,2020,Agentie,0,Agentie,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,46.7814970,23.5893030,0.011707810,1.1707810,09.04.2021,2021-04-10-14:08,54984,54975
4368,1833,38500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,1,21,25,Semidecomandat,0,0,1,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Termoficare,0,1,Confort I,1,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815003,23.6340463,0.046734620,4.6734620,28.03.2021,2021-03-29-08:22,54984,54975
4369,2035,46800,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,1,23,23,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,0,0,0,Confort I,1,0,0,0,1995,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815126,23.6264016,0.039383567,3.9383567,29.03.2021,2021-03-29-08:54,54984,54975
4370,2270,113490,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,2,50,60,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2018,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,46.7815310,23.6119118,0.025918558,2.5918558,29.03.2021,2021-03-29-20:40,54984,54975
4371,1867,91500,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,2,49,49,Semidecomandat,0,0,1,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2018,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815310,23.5677865,0.024066232,2.4066232,16.04.2021,2021-04-19-11:40,54984,54975
4372,2051,160000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,4,78,78,Decomandat,1,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,2,0,0,0,0,Confort I,1,0,0,0,1980,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815371,23.6092258,0.023557861,2.3557861,28.03.2021,2021-03-29-09:50,54984,54975
4373,1717,79000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,2,46,50,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2018,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815372,23.5559378,0.034895359,3.4895359,24.03.2021,2021-03-29-12:01,54984,54975
4374,2062,129900,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,3,63,87,Semidecomandat,0,0,1,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2019,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815447,23.6394131,0.051957905,5.1957905,06.04.2021,2021-04-12-14:35,54984,54975
4375,1350,75576,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,GRUIA,85,90,2,56,65,0,0,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,2021,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,46.7815495,23.5706702,0.021604175,2.1604175,16.04.2021,2021-04-19-11:40,54984,54975
4376,1781,114000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,3,64,75,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Centrala proprie,1,0,0,0,0,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7815679,23.6212812,0.034547240,3.4547240,29.03.2021,2021-03-29-08:44,54984,54975
4377,1857,130000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,3,70,70,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Finalizat,1,0,0,2,1,Centrala proprie,1,0,Confort I,1,0,0,0,2000,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815679,23.6218202,0.035054487,3.5054487,15.03.2021,2021-03-29-13:46,54984,54975
4378,1955,43000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,1,22,34,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Finalizat,1,0,0,1,0,Termoficare,0,1,Confort II,0,1,0,0,0,Agentie,1,Agentie,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815680,23.6309651,0.043776495,4.3776495,28.03.2021,2021-03-29-08:22,54984,54975
4379,2052,119000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,2,58,60,Decomandat,1,0,0,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Lux,0,0,0,1,2019,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7815741,23.6021112,0.017771254,1.7771254,26.03.2021,2021-03-29-10:50,54984,54975
4380,1869,130800,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,3,70,1990,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Finalizat,1,0,0,2,0,Centrala proprie,1,0,Confort I,1,0,0,0,1990,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7815938,23.6121811,0.026187202,2.6187202,24.03.2021,2021-03-29-12:01,54984,54975
4381,1182,64990,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Baciu,Baciu,CLUJ-NAPOCA,67,,3,55,72,Semidecomandat,0,0,1,Etaj 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finalizat,1,0,0,1,1,Centrala proprie,1,0,Confort I,1,0,0,0,2010,Agentie,1,Agentie,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.7816049,23.5380434,0.052111305,5.2111305,28.03.2021,2021-03-29-09:35,54984,54975
4382,1317,75088,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,CLUJ-NAPOCA,67,90,2,57,0,Decomandat,1,0,0,Etaj 5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,Agentie,0,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7816049,23.5456521,0.044733622,4.4733622,06.04.2021,2021-04-12-14:35,54984,54975
4383,1742,108000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,2,62,68,Decomandat,1,0,0,Etaj 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Finalizat,1,0,0,1,1,Termoficare,0,1,Lux,0,0,0,1,2019,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7816110,23.6058122,0.020710255,2.0710255,26.03.2021,2021-03-29-10:45,54984,54975
4384,1333,60000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Baciu,Baciu,CLUJ-NAPOCA,67,,2,45,57,Semidecomandat,0,0,1,Etaj 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2000,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,46.7816110,23.5428673,0.047426919,4.7426919,16.04.2021,2021-04-17-19:30,54984,54975
4385,1509,80000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Manastur,Manastur,INTRE LACURI,83,88,2,53,0,Semidecomandat,0,0,1,Parter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Finalizat,1,0,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2008,Agentie,0,Agentie,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,46.7816171,23.6320700,0.044854618,4.4854618,10.04.2021,2021-04-12-08:52,54984,54975
4386,1873,84300,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GRUIA,0,GRUIA,85,85,2,45,65,Semidecomandat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In constructie,0,1,0,1,0,Centrala proprie,1,0,Confort I,1,0,0,0,2020,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7816233,23.5878729,0.011859593,1.1859593,28.03.2021,2021-03-29-08:22,54984,54975
4387,1329,54480,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Dambul Rotund,Dambul Rotund,DAMBUL ROTUND,90,90,1,41,50,0,0,0,0,Etaj 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Finalizat,1,0,0,1,0,Centrala proprie,1,0,0,0,0,0,0,0,Agentie,0,Agentie,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.7816233,23.5569619,0.033962553,3.3962553,16.04.2021,2021-04-19-11:40,54984,54975
4388,1925,129000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,MARASTI,86,86,3,67,0,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Agentie,1,Agentie,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7816233,23.6120465,0.026080456,2.6080456,25.03.2021,2021-03-29-11:20,54984,54975
4389,1818,40000,CLUJ-NAPOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, Marasti,Marasti,INTRE LACURI,83,86,1,22,22,Decomandat,1,0,0,Etaj 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,Confort II,0,1,0,0,1980,Agentie,1,Agentie,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7816294,23.6309560,0.043784278,4.3784278,22.03.2021,2021-03-29-12:11,54984,54975
